id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;situacion_vivienda;ingresos;objetivo_credito;pct_ingreso;tasa_interes;estado_credito;falta_pago
712762758.0;24;10000;4;1.0;PROPIA;35000;SALUD;0.29;7.9;0;N
714392808.0;22;3000;4;0.0;ALQUILER;65000;EDUCACIÓN;0.05;6.99;0;N
826780683.0;22;8000;4;1.0;PROPIA;35000;EDUCACIÓN;0.23;12.69;0;N
737944908.0;26;3000;2;1.0;ALQUILER;65000;INVERSIONES;0.05;5.79;0;N
720688158.0;23;3000;3;4.0;ALQUILER;65004;EDUCACIÓN;0.05;14.84;0;N
771682533.0;26;8000;3;10.0;HIPOTECA;35000;PERSONAL;0.23;12.69;0;N
772273983.0;23;3000;3;0.0;ALQUILER;65004;INVERSIONES;0.05;13.61;0;Y
708193008.0;23;3000;2;3.0;ALQUILER;66000;EDUCACIÓN;0.05;5.99;0;N
719902908.0;25;3000;3;3.0;ALQUILER;60000;SALUD;0.05;13.47;1;Y
772449858.0;23;3000;2;7.0;ALQUILER;67000;SALUD;0.04;10.99;0;N
715992558.0;23;12000;3;0.0;HIPOTECA;35000;INVERSIONES;0.34;12.42;0;N
708502908.0;21;8000;3;5.0;PROPIA;35000;INVERSIONES;0.23;9.91;0;N
720132258.0;22;5000;3;5.0;HIPOTECA;35000;SALUD;0.14;7.9;0;N
708704433.0;26;3000;2;0.0;ALQUILER;67500;EDUCACIÓN;0.04;8.88;0;N
720906033.0;26;3000;4;1.0;ALQUILER;67500;MEJORAS_HOGAR;0.04;9.32;0;N
719961183.0;21;3000;2;3.0;ALQUILER;68000;PERSONAL;0.04;11.78;0;N
718838808.0;26;3000;2;2.0;ALQUILER;54400;SALUD;0.05;19.42;1;N
802884933.0;23;3000;2;1.0;ALQUILER;70000;INVERSIONES;0.04;14.27;0;Y
710268858.0;22;3000;4;2.0;ALQUILER;70000;PERSONAL;0.04;7.29;0;N
788360283.0;24;3000;4;7.0;ALQUILER;64000;PAGO_DEUDAS;0.05;15.21;1;N
717914808.0;24;15000;4;7.0;HIPOTECA;35000;EDUCACIÓN;0.43;7.49;0;N
714436383.0;22;6000;4;2.0;HIPOTECA;35000;EDUCACIÓN;0.17;7.49;0;N
718785483.0;22;3000;4;5.0;ALQUILER;71000;SALUD;0.04;14.65;0;N
708816408.0;26;3000;4;9.0;ALQUILER;71000;SALUD;0.04;;0;N
715363908.0;26;7200;3;3.0;HIPOTECA;35000;PERSONAL;0.21;10.59;0;N
709163358.0;23;3000;2;8.0;ALQUILER;72000;SALUD;0.04;11.99;0;N
827643858.0;21;15000;4;6.0;HIPOTECA;35000;PAGO_DEUDAS;0.43;;0;N
711251133.0;23;3000;2;7.0;ALQUILER;72000;PERSONAL;0.04;7.43;0;N
716896833.0;26;3000;2;9.0;ALQUILER;72054;MEJORAS_HOGAR;0.04;7.29;0;N
789193383.0;23;3000;3;2.0;ALQUILER;73000;INVERSIONES;0.04;12.18;0;N
717427983.0;22;5000;2;;HIPOTECA;35000;INVERSIONES;0.14;21.36;0;Y
712801758.0;23;3000;4;3.0;ALQUILER;74250;PAGO_DEUDAS;0.04;11.99;0;N
719836083.0;23;2100;3;7.0;HIPOTECA;35000;EDUCACIÓN;0.06;5.42;0;N
718291233.0;24;6000;3;1.0;HIPOTECA;29000;SALUD;0.21;15.62;1;N
718682883.0;21;4800;3;5.0;HIPOTECA;35000;PAGO_DEUDAS;0.14;10.99;0;N
771503958.0;22;3000;2;4.0;ALQUILER;75000;EDUCACIÓN;0.04;8.9;0;N
771960708.0;24;4800;3;5.0;HIPOTECA;35000;PAGO_DEUDAS;0.14;5.42;0;N
712737108.0;23;3000;2;2.0;ALQUILER;75000;PERSONAL;0.04;;0;N
771599283.0;24;3000;4;4.0;ALQUILER;75000;MEJORAS_HOGAR;0.04;;0;N
717237708.0;23;3825;4;4.0;HIPOTECA;35000;INVERSIONES;0.11;7.49;0;N
710703708.0;23;3000;2;1.0;ALQUILER;77200;EDUCACIÓN;0.04;9.63;0;N
712513458.0;25;3000;4;3.0;ALQUILER;77500;MEJORAS_HOGAR;0.04;6.54;0;N
709690158.0;25;6400;2;2.0;PROPIA;35000;SALUD;0.18;;0;N
709959858.0;23;3000;3;5.0;ALQUILER;78000;INVERSIONES;0.04;16.89;0;N
720683958.0;22;3000;4;7.0;ALQUILER;78000;PERSONAL;0.04;6.99;0;N
780704358.0;22;3000;2;4.0;ALQUILER;78000;INVERSIONES;0.04;16.32;0;N
717843783.0;22;3000;3;4.0;ALQUILER;83000;EDUCACIÓN;0.04;9.63;0;N
718318383.0;25;3000;3;9.0;ALQUILER;84000;PAGO_DEUDAS;0.04;5.79;0;N
708139833.0;25;3000;4;9.0;ALQUILER;67147;SALUD;0.04;16.02;1;Y
708849858.0;22;3500;3;7.0;HIPOTECA;35000;PERSONAL;0.1;11.49;0;N
712652283.0;22;3000;2;5.0;ALQUILER;85000;EDUCACIÓN;0.04;10.99;0;N
793461933.0;23;3000;3;5.0;ALQUILER;85000;INVERSIONES;0.04;7.49;0;N
720084183.0;24;3000;3;8.0;ALQUILER;89523;PERSONAL;0.03;10.25;0;N
767114958.0;23;5500;2;2.0;PROPIA;35000;INVERSIONES;0.16;5.42;0;N
709216533.0;26;3000;4;5.0;ALQUILER;90000;SALUD;0.03;;0;N
720897783.0;25;10000;4;5.0;HIPOTECA;35000;MEJORAS_HOGAR;0.29;11.99;0;N
773503308.0;25;5000;4;6.0;HIPOTECA;35000;PERSONAL;0.14;5.99;0;N
719963433.0;26;3000;3;3.0;ALQUILER;100000;PAGO_DEUDAS;0.03;13.57;0;N
710664558.0;22;9000;4;5.0;HIPOTECA;29000;PAGO_DEUDAS;0.31;;1;N
713687508.0;24;3000;3;0.0;ALQUILER;100000;MEJORAS_HOGAR;0.03;9.76;0;N
816312633.0;26;3000;4;4.0;ALQUILER;103000;PERSONAL;0.03;7.88;0;N
712019883.0;24;3000;2;8.0;ALQUILER;110000;INVERSIONES;0.03;7.88;0;N
718216008.0;21;4000;2;5.0;PROPIA;35000;EDUCACIÓN;0.11;7.29;0;N
718345233.0;23;3000;3;6.0;ALQUILER;110000;EDUCACIÓN;0.03;14.22;0;N
771228183.0;24;3000;2;8.0;ALQUILER;115154;MEJORAS_HOGAR;0.03;14.27;0;N
789430083.0;24;3000;4;8.0;ALQUILER;120390;MEJORAS_HOGAR;0.02;5.79;0;N
779524833.0;24;3600;2;3.0;HIPOTECA;35000;INVERSIONES;0.1;6.92;0;N
823621083.0;26;5600;4;1.0;PROPIA;35000;INVERSIONES;0.16;11.11;0;N
715563558.0;21;6500;2;5.0;PROPIA;35000;EDUCACIÓN;0.19;13.43;0;N
711728208.0;24;3000;3;3.0;ALQUILER;125000;PAGO_DEUDAS;0.02;14.72;0;Y
715424283.0;22;4000;2;7.0;HIPOTECA;35000;INVERSIONES;0.11;7.29;0;N
807209808.0;26;3000;4;10.0;ALQUILER;125000;SALUD;0.02;12.21;0;N
716578158.0;24;2000;2;8.0;HIPOTECA;35000;INVERSIONES;0.06;10.37;0;N
708911508.0;24;3000;2;3.0;ALQUILER;142000;PAGO_DEUDAS;0.02;7.88;0;N
717332733.0;25;3000;2;4.0;ALQUILER;137400;EDUCACIÓN;0.02;13.06;1;N
710681808.0;25;3000;2;2.0;ALQUILER;180000;INVERSIONES;0.02;11.12;0;N
708740808.0;25;3025;2;;ALQUILER;17436;INVERSIONES;0.17;11.49;1;N
720562008.0;25;3600;3;3.0;PROPIA;35000;EDUCACIÓN;0.1;13.43;0;N
709012083.0;22;3050;3;1.0;ALQUILER;16800;EDUCACIÓN;0.18;9.91;1;N
771073908.0;26;7200;4;;PROPIA;35000;PERSONAL;0.21;11.11;0;N
718174908.0;23;3050;4;0.0;ALQUILER;24000;SALUD;0.13;7.49;0;N
709550958.0;23;3075;2;2.0;ALQUILER;12000;PERSONAL;0.26;10.37;1;N
720411183.0;25;3075;2;1.0;ALQUILER;30000;EDUCACIÓN;0.1;10.59;0;N
720776508.0;26;8000;2;0.0;HIPOTECA;35000;SALUD;0.23;5.42;0;N
755615208.0;21;1500;4;5.0;HIPOTECA;35000;SALUD;0.04;9.63;0;N
708147108.0;26;3075;3;0.0;ALQUILER;44000;SALUD;0.07;10.99;0;N
827476983.0;23;10000;3;;PROPIA;29000;SALUD;0.34;18.62;1;Y
716682258.0;25;3100;4;0.0;ALQUILER;20000;SALUD;0.15;11.71;0;N
772277508.0;26;3800;3;0.0;HIPOTECA;35000;MEJORAS_HOGAR;0.11;6.54;0;N
712515558.0;23;3125;3;3.0;ALQUILER;20400;PERSONAL;0.15;12.61;0;N
719342808.0;26;2500;3;10.0;HIPOTECA;35000;MEJORAS_HOGAR;0.07;9.25;0;N
788957358.0;21;3150;4;5.0;ALQUILER;15300;MEJORAS_HOGAR;0.21;10.99;1;N
778386033.0;25;3150;4;2.0;ALQUILER;42000;EDUCACIÓN;0.07;5.79;0;N
820060758.0;22;8000;4;6.0;HIPOTECA;35000;EDUCACIÓN;0.23;5.79;0;N
713271708.0;24;3600;4;2.0;PROPIA;35000;INVERSIONES;0.1;9.99;0;N
720555483.0;22;12000;4;6.0;HIPOTECA;29000;PERSONAL;0.41;5.42;1;N
709405758.0;22;3150;2;4.0;ALQUILER;96000;EDUCACIÓN;0.03;6.0;0;N
769463433.0;21;3175;4;1.0;ALQUILER;28800;EDUCACIÓN;0.11;6.03;0;N
786087633.0;24;3200;3;0.0;ALQUILER;12000;PERSONAL;0.27;5.99;1;N
719527833.0;24;7775;2;;HIPOTECA;35000;SALUD;0.22;;0;N
715921758.0;21;3200;2;;ALQUILER;12000;INVERSIONES;0.27;11.49;1;N
717280158.0;26;3200;2;8.0;ALQUILER;15000;SALUD;0.21;12.21;1;N
714179658.0;22;3200;4;5.0;ALQUILER;15600;INVERSIONES;0.21;17.93;1;N
806637558.0;25;3200;2;0.0;ALQUILER;16000;PAGO_DEUDAS;0.2;9.32;1;N
714828708.0;21;3200;3;1.0;ALQUILER;18000;PERSONAL;0.18;8.49;1;N
708563433.0;22;3500;3;3.0;HIPOTECA;35000;SALUD;0.1;;0;Y
711989358.0;23;3200;4;0.0;ALQUILER;18000;MEJORAS_HOGAR;0.18;;1;N
720188508.0;23;6000;2;7.0;HIPOTECA;29000;PERSONAL;0.21;7.88;1;N
719528958.0;21;13650;4;5.0;HIPOTECA;35000;PAGO_DEUDAS;0.39;7.51;0;N
738627708.0;22;3200;3;3.0;ALQUILER;18996;EDUCACIÓN;0.17;15.28;1;Y
713110908.0;23;3200;4;1.0;ALQUILER;20000;PERSONAL;0.16;7.14;0;N
721179708.0;23;3200;2;0.0;ALQUILER;20000;INVERSIONES;0.16;16.0;1;N
716363658.0;23;3200;2;4.0;ALQUILER;20800;EDUCACIÓN;0.15;14.84;0;N
711443808.0;23;3200;4;2.0;ALQUILER;22000;SALUD;0.15;12.69;0;N
778952058.0;25;3200;2;0.0;ALQUILER;23040;PAGO_DEUDAS;0.14;14.79;0;N
713642133.0;24;8000;3;2.0;HIPOTECA;35000;EDUCACIÓN;0.23;11.86;0;N
778908783.0;21;3200;4;3.0;ALQUILER;24000;PAGO_DEUDAS;0.13;13.57;0;N
778170633.0;26;6000;4;10.0;HIPOTECA;35000;INVERSIONES;0.17;7.51;0;N
714670533.0;24;3200;4;6.0;ALQUILER;25000;PAGO_DEUDAS;0.13;13.11;1;N
772758783.0;25;3200;2;2.0;ALQUILER;27600;INVERSIONES;0.12;12.21;0;N
788959758.0;22;3200;2;3.0;ALQUILER;28000;EDUCACIÓN;0.11;10.59;0;N
716878533.0;21;3200;2;6.0;ALQUILER;30000;PERSONAL;0.11;;0;N
713267133.0;25;3200;2;0.0;ALQUILER;30000;SALUD;0.11;13.99;0;N
716263533.0;26;3200;3;2.0;ALQUILER;30000;PAGO_DEUDAS;0.11;;0;N
719026383.0;21;3200;3;3.0;ALQUILER;30000;SALUD;0.11;11.14;0;N
821755233.0;25;3200;4;2.0;ALQUILER;30000;SALUD;0.11;8.0;0;N
709683633.0;24;2950;4;2.0;HIPOTECA;35000;SALUD;0.08;;0;N
714318033.0;23;3200;4;3.0;ALQUILER;31000;EDUCACIÓN;0.1;11.49;0;N
771833433.0;23;3200;4;0.0;ALQUILER;31200;EDUCACIÓN;0.1;13.49;0;Y
779647608.0;22;3200;2;1.0;ALQUILER;31200;INVERSIONES;0.1;11.99;0;N
787605558.0;22;3200;3;0.0;ALQUILER;32000;PERSONAL;0.1;10.2;0;N
771534408.0;25;3200;4;9.0;ALQUILER;33000;SALUD;0.1;5.42;0;N
716219808.0;24;1450;4;8.0;HIPOTECA;29000;PERSONAL;0.05;;1;N
828291858.0;25;3200;2;0.0;ALQUILER;29004;MEJORAS_HOGAR;0.11;17.49;1;Y
715690908.0;26;3000;3;1.0;HIPOTECA;35000;INVERSIONES;0.09;6.76;0;N
789125733.0;22;3200;4;;ALQUILER;30000;PAGO_DEUDAS;0.11;15.62;1;Y
717271983.0;21;3200;3;5.0;ALQUILER;31000;PAGO_DEUDAS;0.1;10.37;1;N
712233183.0;22;3200;2;1.0;ALQUILER;37440;EDUCACIÓN;0.09;13.04;0;Y
709695333.0;26;3200;2;7.0;ALQUILER;38400;PERSONAL;0.08;13.49;0;N
710006958.0;25;3200;2;;ALQUILER;33000;MEJORAS_HOGAR;0.1;12.99;1;Y
716645883.0;24;3200;3;2.0;ALQUILER;41745;PERSONAL;0.08;9.63;0;N
711762408.0;22;3200;4;7.0;ALQUILER;42500;EDUCACIÓN;0.08;7.49;0;N
818305008.0;26;3200;4;5.0;ALQUILER;43200;EDUCACIÓN;0.07;14.35;0;Y
788159433.0;24;3200;2;1.0;ALQUILER;44000;SALUD;0.07;8.0;0;N
709104333.0;22;3200;4;3.0;ALQUILER;44568;PERSONAL;0.07;;0;N
708112008.0;21;3200;4;3.0;ALQUILER;45000;PERSONAL;0.07;6.54;0;N
714731208.0;22;7500;3;6.0;HIPOTECA;35000;EDUCACIÓN;0.21;13.92;0;N
815062383.0;23;3200;3;4.0;ALQUILER;45240;INVERSIONES;0.07;7.37;0;N
778447908.0;26;11200;4;1.0;HIPOTECA;29000;MEJORAS_HOGAR;0.39;11.14;1;N
720725058.0;25;3200;2;3.0;ALQUILER;42000;SALUD;0.08;15.7;1;Y
711935283.0;23;3200;3;4.0;ALQUILER;49200;SALUD;0.07;13.48;0;Y
803415183.0;22;3200;4;1.0;ALQUILER;50000;INVERSIONES;0.06;8.49;0;N
708582858.0;22;3200;2;2.0;ALQUILER;51000;EDUCACIÓN;0.06;10.99;0;N
779833908.0;23;8400;3;6.0;HIPOTECA;35000;EDUCACIÓN;0.24;12.18;0;N
716950758.0;25;3200;4;0.0;ALQUILER;48000;EDUCACIÓN;0.07;;1;Y
818687958.0;24;3200;2;2.0;ALQUILER;54731;PAGO_DEUDAS;0.06;11.83;0;N
708714108.0;23;15000;2;7.0;HIPOTECA;35000;EDUCACIÓN;0.43;18.43;0;Y
754872333.0;23;12800;2;0.0;OTROS;35000;PERSONAL;0.37;11.83;1;N
718637208.0;26;3200;3;1.0;ALQUILER;55000;EDUCACIÓN;0.06;8.49;0;N
816772908.0;22;3500;4;6.0;HIPOTECA;35000;EDUCACIÓN;0.1;11.48;0;N
716497908.0;24;3200;2;2.0;ALQUILER;58000;INVERSIONES;0.06;14.35;0;N
809358708.0;22;3200;2;6.0;ALQUILER;60000;SALUD;0.05;11.71;0;N
710017758.0;22;3200;4;5.0;ALQUILER;54000;MEJORAS_HOGAR;0.06;16.49;1;Y
716037708.0;24;3200;3;3.0;ALQUILER;60000;PAGO_DEUDAS;0.05;7.14;0;N
717804783.0;26;3200;2;9.0;ALQUILER;61200;PERSONAL;0.05;9.91;0;N
715746633.0;26;5000;2;1.0;HIPOTECA;35000;EDUCACIÓN;0.14;14.42;0;Y
715338783.0;26;3200;3;5.0;ALQUILER;65000;PAGO_DEUDAS;0.05;11.71;0;N
779645658.0;24;13000;3;3.0;HIPOTECA;35000;PERSONAL;0.37;14.74;0;N
787565433.0;24;3200;3;8.0;ALQUILER;59000;SALUD;0.05;13.8;1;N
717287883.0;24;3200;4;0.0;ALQUILER;65004;MEJORAS_HOGAR;0.05;9.99;0;N
720635883.0;24;3200;3;8.0;ALQUILER;72000;PERSONAL;0.04;13.92;0;N
710077008.0;22;3200;4;6.0;ALQUILER;75000;EDUCACIÓN;0.04;10.28;0;N
804437658.0;24;3500;3;1.0;PROPIA;35000;INVERSIONES;0.1;16.0;0;N
780000258.0;26;6000;4;1.0;HIPOTECA;35000;PERSONAL;0.17;12.21;0;N
720252858.0;25;3200;4;5.0;ALQUILER;78000;MEJORAS_HOGAR;0.04;12.99;0;Y
825785508.0;24;3200;3;3.0;ALQUILER;83000;MEJORAS_HOGAR;0.04;6.99;0;N
711750183.0;23;3200;3;3.0;ALQUILER;78000;EDUCACIÓN;0.04;10.99;1;N
718364283.0;21;3200;4;5.0;ALQUILER;85000;PERSONAL;0.04;10.25;0;N
715570533.0;25;3200;3;2.0;ALQUILER;78000;MEJORAS_HOGAR;0.04;14.59;1;Y
711638658.0;21;4950;4;1.0;HIPOTECA;35000;SALUD;0.14;7.68;0;N
711046383.0;22;7500;4;0.0;OTROS;29000;PAGO_DEUDAS;0.26;10.08;1;N
715662258.0;22;7500;2;6.0;HIPOTECA;35000;PERSONAL;0.21;11.34;0;Y
758202858.0;22;3250;2;4.0;ALQUILER;10200;INVERSIONES;0.32;;1;Y
720877083.0;21;3250;2;2.0;ALQUILER;12000;MEJORAS_HOGAR;0.27;9.99;1;N
712872183.0;21;800;3;2.0;HIPOTECA;35000;INVERSIONES;0.02;7.37;0;N
710014683.0;22;3250;4;6.0;ALQUILER;14400;PERSONAL;0.23;16.29;1;N
716934333.0;24;3250;4;0.0;ALQUILER;16000;INVERSIONES;0.2;12.42;1;N
778523733.0;22;3250;2;5.0;ALQUILER;17004;PAGO_DEUDAS;0.19;6.91;1;N
753642933.0;23;3250;4;1.0;ALQUILER;18000;PERSONAL;0.18;;1;Y
716353083.0;23;3250;2;1.0;ALQUILER;18000;INVERSIONES;0.18;13.22;1;N
708151008.0;25;5400;4;1.0;HIPOTECA;35000;MEJORAS_HOGAR;0.15;12.17;0;N
789646158.0;22;3000;4;3.0;PROPIA;35004;INVERSIONES;0.09;7.9;0;N
721532583.0;22;3250;2;5.0;ALQUILER;20400;SALUD;0.16;14.26;1;Y
712423233.0;24;3250;4;3.0;ALQUILER;25000;EDUCACIÓN;0.13;13.67;0;N
719806233.0;22;9000;2;1.0;PROPIA;35004;INVERSIONES;0.26;10.0;0;N
786509358.0;26;3250;4;2.0;ALQUILER;28000;MEJORAS_HOGAR;0.12;14.59;1;N
711502908.0;24;7000;3;5.0;HIPOTECA;35004;EDUCACIÓN;0.2;5.42;0;N
748617858.0;21;1500;2;5.0;PROPIA;35004;INVERSIONES;0.04;9.62;0;N
789244308.0;25;3250;3;0.0;ALQUILER;30000;PAGO_DEUDAS;0.11;5.42;0;N
709330383.0;22;3250;3;0.0;ALQUILER;35000;EDUCACIÓN;0.09;6.54;0;N
719136183.0;24;3250;2;0.0;ALQUILER;39000;PAGO_DEUDAS;0.08;8.94;1;N
716939358.0;21;3000;3;0.0;PROPIA;35004;EDUCACIÓN;0.09;15.58;0;N
778155558.0;21;7400;3;3.0;HIPOTECA;29004;EDUCACIÓN;0.26;17.56;1;N
713461533.0;24;9600;3;3.0;HIPOTECA;35004;PERSONAL;0.27;7.88;0;N
803776533.0;24;8000;4;8.0;PROPIA;35004;PAGO_DEUDAS;0.23;14.96;0;N
714857508.0;22;3300;3;2.0;ALQUILER;28956;INVERSIONES;0.11;8.49;0;N
720348933.0;22;10000;4;0.0;PROPIA;35004;SALUD;0.29;7.51;0;N
721158108.0;24;3300;4;2.0;ALQUILER;33000;INVERSIONES;0.1;12.99;0;N
789043008.0;26;3300;4;4.0;ALQUILER;33600;SALUD;0.1;15.65;0;N
713362158.0;21;3600;2;1.0;HIPOTECA;35004;INVERSIONES;0.1;8.0;0;N
712623258.0;22;3300;2;0.0;ALQUILER;66000;INVERSIONES;0.05;14.65;0;Y
708494583.0;21;3300;4;3.0;ALQUILER;70000;PERSONAL;0.05;;0;N
718394658.0;21;3300;4;2.0;ALQUILER;90000;INVERSIONES;0.04;11.71;0;N
719398158.0;24;18225;3;6.0;OTROS;35004;SALUD;0.52;9.63;1;N
711885258.0;25;3325;3;2.0;ALQUILER;37000;INVERSIONES;0.09;11.49;0;N
789161358.0;22;8400;2;0.0;HIPOTECA;35004;INVERSIONES;0.24;10.39;0;N
779198133.0;24;3350;2;2.0;ALQUILER;30000;PAGO_DEUDAS;0.11;14.72;0;Y
787581858.0;25;3350;4;8.0;ALQUILER;36000;PERSONAL;0.09;7.9;0;N
708314808.0;24;3350;3;4.0;ALQUILER;77300;PERSONAL;0.04;;0;N
720508233.0;21;3375;3;5.0;ALQUILER;33000;INVERSIONES;0.1;13.49;0;Y
717134058.0;25;3400;2;3.0;ALQUILER;11000;SALUD;0.31;;1;N
783366483.0;23;3400;4;0.0;ALQUILER;24290;SALUD;0.14;7.51;0;N
715412583.0;22;3400;3;7.0;ALQUILER;28404;EDUCACIÓN;0.12;8.94;0;N
719562108.0;25;1000;3;3.0;HIPOTECA;35138;PAGO_DEUDAS;0.03;;0;N
754457883.0;26;3400;4;0.0;ALQUILER;29000;MEJORAS_HOGAR;0.12;15.62;1;Y
742552683.0;23;3400;3;0.0;ALQUILER;40000;INVERSIONES;0.09;6.92;0;N
711455133.0;23;3400;4;0.0;ALQUILER;51996;MEJORAS_HOGAR;0.07;17.58;1;N
716387733.0;22;12000;3;0.0;HIPOTECA;29280;EDUCACIÓN;0.41;11.66;1;Y
772571508.0;23;2100;2;7.0;HIPOTECA;35292;EDUCACIÓN;0.06;7.51;0;N
718815108.0;24;3400;2;5.0;ALQUILER;60000;MEJORAS_HOGAR;0.06;;0;N
719266158.0;23;3400;3;2.0;ALQUILER;80004;PAGO_DEUDAS;0.04;8.49;0;N
720708183.0;23;6500;2;;HIPOTECA;35352;EDUCACIÓN;0.18;5.42;0;N
767523933.0;25;8875;3;5.0;HIPOTECA;29360;PERSONAL;0.3;12.69;1;N
797466033.0;22;9600;4;6.0;HIPOTECA;35360;EDUCACIÓN;0.27;5.99;0;N
771886233.0;24;3400;4;1.0;ALQUILER;114750;SALUD;0.03;12.21;1;N
712612233.0;21;12250;4;2.0;HIPOTECA;35360;EDUCACIÓN;0.35;15.31;0;N
716516208.0;25;10000;2;9.0;HIPOTECA;35360;SALUD;0.28;8.94;0;N
709950858.0;26;3450;3;8.0;ALQUILER;14000;MEJORAS_HOGAR;0.25;12.69;1;N
779882508.0;25;3450;4;5.0;ALQUILER;25000;MEJORAS_HOGAR;0.14;11.99;1;N
712665633.0;22;3500;2;1.0;ALQUILER;12000;EDUCACIÓN;0.29;15.65;1;Y
717472833.0;23;5600;3;7.0;HIPOTECA;35375;PAGO_DEUDAS;0.16;6.76;0;N
709562358.0;22;3500;4;2.0;ALQUILER;12996;SALUD;0.27;8.59;1;N
715391433.0;21;3500;2;0.0;ALQUILER;13500;INVERSIONES;0.26;9.96;1;N
708722583.0;21;3500;3;2.0;ALQUILER;15600;PERSONAL;0.22;16.07;1;N
720452508.0;21;12000;4;0.0;HIPOTECA;29400;SALUD;0.41;11.83;1;N
718358808.0;22;3500;4;0.0;ALQUILER;17280;EDUCACIÓN;0.2;;1;Y
714566958.0;26;12000;4;4.0;HIPOTECA;29400;SALUD;0.41;9.32;1;N
716908158.0;22;3500;2;0.0;ALQUILER;18000;INVERSIONES;0.19;13.48;1;Y
713013483.0;21;3500;2;2.0;ALQUILER;18456;SALUD;0.19;13.35;1;Y
816084333.0;24;3500;2;4.0;ALQUILER;19000;SALUD;0.18;7.88;1;N
806179683.0;22;3500;3;5.0;ALQUILER;20000;EDUCACIÓN;0.17;13.11;0;N
754599558.0;25;3500;2;0.0;ALQUILER;20000;INVERSIONES;0.17;10.28;0;Y
806244183.0;23;9000;3;8.0;HIPOTECA;35500;EDUCACIÓN;0.25;7.49;0;N
787999533.0;24;14500;3;;HIPOTECA;35500;PAGO_DEUDAS;0.41;;0;N
718474683.0;22;3500;2;1.0;ALQUILER;20400;INVERSIONES;0.17;6.99;0;N
713984208.0;22;4000;2;0.0;HIPOTECA;35500;EDUCACIÓN;0.11;12.53;0;N
788739633.0;23;3000;3;0.0;HIPOTECA;35500;SALUD;0.08;11.28;0;Y
712411908.0;22;3500;2;2.0;ALQUILER;21600;SALUD;0.16;;1;N
717538683.0;21;3500;2;2.0;ALQUILER;21600;PAGO_DEUDAS;0.16;7.51;0;N
709447908.0;22;3500;3;5.0;ALQUILER;22292;PAGO_DEUDAS;0.16;16.49;1;N
816834933.0;22;5775;3;;HIPOTECA;29554;PAGO_DEUDAS;0.2;5.42;1;N
718963158.0;22;3500;4;3.0;ALQUILER;23000;PAGO_DEUDAS;0.15;10.37;0;N
720758808.0;24;10000;3;1.0;HIPOTECA;35640;PAGO_DEUDAS;0.28;13.49;0;Y
715858008.0;24;3500;3;2.0;ALQUILER;24000;MEJORAS_HOGAR;0.15;15.65;1;Y
714358008.0;23;8700;2;3.0;HIPOTECA;35808;EDUCACIÓN;0.24;7.51;0;N
708255633.0;26;3500;4;0.0;ALQUILER;24000;INVERSIONES;0.15;10.71;0;N
716101308.0;22;3500;3;3.0;ALQUILER;24240;INVERSIONES;0.14;9.99;0;N
715986258.0;22;6000;3;6.0;HIPOTECA;35900;PERSONAL;0.17;15.27;0;N
806226933.0;23;3500;3;0.0;ALQUILER;26000;PAGO_DEUDAS;0.13;6.91;0;N
708361833.0;22;3500;3;1.0;ALQUILER;26400;EDUCACIÓN;0.13;15.27;0;N
778422933.0;21;3500;3;6.0;ALQUILER;26400;PAGO_DEUDAS;0.13;8.49;1;N
708957183.0;22;11625;2;0.0;HIPOTECA;36000;EDUCACIÓN;0.32;13.49;0;N
718000383.0;25;3500;4;;ALQUILER;27600;INVERSIONES;0.13;10.99;0;N
714466458.0;22;3500;2;0.0;ALQUILER;28800;INVERSIONES;0.12;;0;N
719608308.0;23;11300;2;7.0;HIPOTECA;36000;EDUCACIÓN;0.31;12.69;0;N
792995808.0;21;3500;2;5.0;ALQUILER;30000;PERSONAL;0.12;7.9;0;N
716211258.0;24;3500;2;0.0;ALQUILER;30000;SALUD;0.12;5.99;0;N
779289033.0;22;3500;4;3.0;ALQUILER;30000;INVERSIONES;0.12;14.22;1;N
719356008.0;22;3500;4;3.0;ALQUILER;30000;SALUD;0.12;13.92;0;N
718503108.0;22;18500;4;6.0;HIPOTECA;36000;PERSONAL;0.51;7.9;0;N
779661033.0;26;3500;2;2.0;ALQUILER;30000;INVERSIONES;0.12;;0;N
718354683.0;21;3500;4;0.0;ALQUILER;30000;INVERSIONES;0.12;;0;N
787578183.0;25;3500;3;7.0;ALQUILER;31200;SALUD;0.11;6.92;0;N
737952333.0;24;5200;3;2.0;HIPOTECA;36000;INVERSIONES;0.14;9.91;0;N
779498058.0;21;3500;4;0.0;ALQUILER;33000;SALUD;0.11;11.71;0;N
799707858.0;26;3500;2;1.0;ALQUILER;33000;INVERSIONES;0.11;10.25;0;N
813053733.0;22;3500;3;0.0;ALQUILER;34000;PAGO_DEUDAS;0.1;14.27;0;Y
719543208.0;22;12000;2;4.0;HIPOTECA;36000;SALUD;0.33;11.71;0;N
797743233.0;25;5100;4;1.0;HIPOTECA;36000;SALUD;0.14;8.9;0;N
715399908.0;26;3500;4;1.0;ALQUILER;34200;SALUD;0.1;12.84;0;N
710288883.0;24;3500;2;7.0;ALQUILER;35000;EDUCACIÓN;0.1;6.99;0;N
719912808.0;21;3500;2;0.0;ALQUILER;35000;SALUD;0.1;9.62;0;N
